port_name,country,hazard,downtime
Port D' Ajaccio,France,operational,0.005803303303303304
Port De Aracaju,Brazil,operational,0.014677177177177177
Port De Caen,France,operational,0.058445945945945946
Port Dover,Canada,operational,0.007957957957957958
Port Elizabeth,South Africa,operational,15.612837837837837
Port Esquivel,Jamaica,operational,0.09700600600600601
Port Everglades,U.S.A.,operational,0.05301801801801802
Port Harcourt,Nigeria,operational,0.8659234234234235
Port Hedland,Australia,operational,0.11693693693693694
Port Hueneme,U.S.A.,operational,0.02442942942942943
Port Kembla,Australia,operational,0.2736976976976977
Port Latta,Australia,operational,0.005405405405405406
Port Lavaca,U.S.A.,operational,0.1434834834834835
Port Lincoln,Australia,operational,0.03117117117117117
Port Louis,Mauritius,operational,0.2802252252252252
Port Lyttelton,New Zealand,operational,0.002702702702702703
Port Manatee,U.S.A.,operational,1.6258258258258258
Port Methanier,Algeria,operational,3.392027027027027
Port Moresby,Papua New Guinea,operational,0.21130630630630629
Port Nador,Morocco,operational,0.7892117117117118
Port Noro,Solomon Islands,operational,0.00463963963963964
Port Owendo,Gabon,operational,0.00033033033033033035
Port Saint Louis Du Rhone,France,operational,0.14054804804804805
Port Taman,Russia,operational,1.3768918918918918
Port Vale Knights,Cape Verde,operational,0.00972972972972973
Port Vila,Vanuatu,operational,0.3027027027027027
Port Walcott,Australia,operational,0.25432432432432434
Port of Duqm,Oman,operational,0.0025225225225225223
Port of Le Havre,France,operational,0.003806306306306306
Port of Rouen,France,operational,0.04081081081081081
Port of Sohar,Oman,operational,0.0002702702702702703
Port-De-Bouc,France,operational,0.8913813813813813
Port-La-Nouvelle,France,operational,0.8393618618618619
Portland,Australia,operational,0.004684684684684685
Portland,U.S.A.,operational,0.8440840840840841
Portland Harbour,United Kingdom,operational,0.6785135135135135
"Portland, ME",U.S.A.,operational,0.0008108108108108108
Portmouth,U.S.A.,operational,0.12963963963963962
Porto Alegre,Brazil,operational,1.0858183183183183
Porto De Leizoes,Portugal,operational,0.013273273273273272
Porto De Mucuripe,Brazil,operational,0.0003153153153153153
Porto Di Chioggia,Italy,operational,0.013025525525525525
Porto Di Corsini,Italy,operational,0.10172672672672672
Porto Di Lido-Venezia,Italy,operational,0.009804804804804805
Porto Di Malamocco,Italy,operational,0.012755255255255254
Porto Di Oristano,Italy,operational,0.22574324324324327
Porto Di Palermo,Italy,operational,0.0497972972972973
Porto Grande,Cape Verde,operational,0.008693693693693693
Porto Torres,Italy,operational,1.928843843843844
Portocel,Brazil,operational,0.0016891891891891893
Portovecchio Di Piombino,Italy,operational,0.07216216216216216
Portsmouth Harbour,United Kingdom,operational,0.05563063063063063
Poti,Georgia,operational,0.011846846846846847
Pozzuoli,Italy,operational,0.06995495495495496
Praia De Vitoria,Portugal,operational,2.5355855855855856
Presque Isle,U.S.A.,operational,0.013603603603603603
Primorsk,Russia,operational,0.033783783783783786
Progreso,Mexico,operational,2.4033783783783784
Providence,U.S.A.,operational,0.1428003003003003
Providenciales,Turks and Caicos Islands,operational,0.1491891891891892
Puerto Bolivar,Colombia,operational,0.008738738738738738
Puerto Caldera,Costa Rica,operational,0.38930930930930935
Puerto Castilla,Honduras,operational,0.01647897897897898
Puerto Cortes,Honduras,operational,0.0520045045045045
Puerto Cristobal,Panama,operational,0.001951951951951952
Puerto De Bilbao,Spain,operational,0.15032682682682683
Puerto De Carboneras,Spain,operational,0.8677177177177177
Puerto De Garrucha,Spain,operational,0.02253003003003003
Puerto De Haina,Dominican Republic,operational,0.1742117117117117
Puerto De Hencan,Honduras,operational,9.58873123123123
Puerto De Pasajes,Spain,operational,4.6421921921921925
Puerto Del Rosario,Spain,operational,0.039564564564564565
Puerto Ilo,Peru,operational,0.5765765765765766
Puerto Ingeniero White,Argentina,operational,0.2645045045045045
Puerto Madryn,Argentina,operational,1.2336411411411412
Puerto Miranda,Venezuela,operational,12.395397897897897
Puerto Plata,Dominican Republic,operational,0.3223723723723724
Puerto Quetzal,Guatemala,operational,0.0008333333333333333
Puerto San Antonio,Chile,operational,0.23135135135135132
Puerto San Martin,Argentina,operational,0.8650750750750751
Punta Cardon,Venezuela,operational,0.1943093093093093
Punta Lobitos (Bahia De Huarmey),Peru,operational,0.0005255255255255255
Pusan,South Korea,operational,0.7628378378378379
Qalhat LNG Terminal,Oman,operational,0.05413213213213214
Qingdao Port,China,operational,0.013243243243243245
Quanzhou,China,operational,2.640311311311311
Quebec,Canada,operational,0.005127627627627628
Quequen,Argentina,operational,1.0900525525525526
Raahe,Finland,operational,0.00018018018018018018
Rada Di vado,Italy,operational,0.03271771771771772
Rade De Brest,France,operational,0.062072072072072076
Randers,Denmark,operational,0.00036036036036036037
Ras Laffan,Qatar,operational,0.0011711711711711714
Ras Tannurah,Saudi Arabia,operational,0.09486486486486487
Rauma,Finland,operational,0.036351351351351355
Reka Luga,Russia,operational,0.005848348348348349
Rethimnon,Greece,operational,0.37322822822822826
Reykjavik,Iceland,operational,0.0036936936936936937
Richards Bay,South Africa,operational,1.3194744744744744
Riga,Latvia,operational,0.0012162162162162162
Rijeka Luka,Croatia,operational,0.005668168168168168
Rio Bueno,Jamaica,operational,0.07896396396396396
Rio De Janeiro,Brazil,operational,2.6677252252252255
Rio Grande,Brazil,operational,0.43261261261261263
Rizhao,China,operational,0.007612612612612612
Road Harbor,British Virgin Islands,operational,0.06801801801801802
Rorvik,Norway,operational,0.4311261261261261
Rosario,Argentina,operational,0.9021996996996997
Rosarito,Mexico,operational,0.06899399399399399
Roseau,Dominica,operational,0.01743243243243243
Rostock,Germany,operational,0.033783783783783786
Rota,Northern Mariana Islands,operational,0.8732432432432433
Rotterdam,Netherlands,operational,0.012852852852852854
Rouge River,U.S.A.,operational,0.18636636636636636
Rumor Ko,Japan,operational,2.5744144144144148
Ruwais Port,Qatar,operational,0.0062612612612612615
Safi,Morocco,operational,1.1170945945945945
Saganoseki Ko,Japan,operational,0.12121621621621623
Sagunto,Spain,operational,0.09488738738738739
Saint-Malo,France,operational,0.33594594594594596
Saint-Marc,Haiti,operational,3.0030030030030036e-05
Saipan,Northern Mariana Islands,operational,0.41031531531531534
Sakai Ko,Japan,operational,0.23788288288288287
Sakata Ko,Japan,operational,0.006576576576576577
Saldanha Bay,South Africa,operational,3.584234234234234
Salerno,Italy,operational,0.008168168168168167
Salina Cruz,Mexico,operational,6.625578078078077
San Diego,U.S.A.,operational,0.006396396396396396
San Fransisco,U.S.A.,operational,0.0007807807807807809
San Giogrio,Italy,operational,0.001493993993993994
San Miguel De Cozumel,Mexico,operational,0.09927927927927928
San Nicolas,Argentina,operational,0.9073573573573573
San Pedro De Macoris,Dominican Republic,operational,0.0036336336336336332
Sandusky,U.S.A.,operational,0.029421921921921924
Sankt-Peterburg,Russia,operational,0.0023123123123123123
Sanshandaocun,China,operational,0.008153153153153153
Santa Cruz De La Palma,Spain,operational,0.46846846846846846
Santa Cruz De Tenerife,Spain,operational,0.01815315315315315
Santa Maria,Colombia,operational,0.015765765765765764
Santander,Spain,operational,0.0012312312312312314
Santiago De Cuba,Cuba,operational,0.24994744744744743
Santo Domingo,Dominican Republic,operational,0.10921171171171172
Santo Thomas De Castilla,Guatemala,operational,0.00993993993993994
Santos,Brazil,operational,0.02168918918918919
Sao Francisco,Brazil,operational,0.07371621621621621
Sao Sebastiao,Brazil,operational,0.009992492492492493
Sapele,Nigeria,operational,3.066524024024024
Sarnia,Canada,operational,0.045255255255255256
Sarroch Oil Terminal,Italy,operational,0.09837837837837837
Sassnitz,Germany,operational,0.4058558558558559
Savannah,U.S.A.,operational,0.4552252252252252
Savonia,Italy,operational,0.013393393393393394
Sayda,Lebanon,operational,0.08644144144144143
Searsport,U.S.A.,operational,1.2821246246246245
Seattle,U.S.A.,operational,0.04590840840840841
Seghe,Solomon Islands,operational,0.005765765765765766
Sendai-Shiogama,Japan,operational,0.03914414414414415
Sept Iles,Canada,operational,0.06465465465465466
Sete,France,operational,0.2563963963963964
Setubal,Portugal,operational,0.16942192192192193
Sevilla,Spain,operational,5.95436936936937
Shanghai,China,operational,0.025855855855855855
Shekou,China,operational,0.003243243243243243
Shibushi Wan,Japan,operational,1.691085085085085
Shidao Newport,China,operational,0.05986486486486487
Shijing Longxiang,China,operational,0.0005405405405405405
Shimizu Ko,Japan,operational,1.1187837837837837
Shoreham Harbour,United Kingdom,operational,0.8744594594594595
Shougang Jingtang,China,operational,0.006036036036036037
Sikka,India,operational,0.0036036036036036037
Sines,Portugal,operational,0.6176501501501501
Sint Nicolaas Baai,Aruba,operational,9.009009009009009e-05
Sitrah,Bahrain,operational,0.010225225225225227
Skagen Havn,Denmark,operational,1.2181981981981982
Skhira,Tunisia,operational,0.8845945945945947
Slagenstangen,Norway,operational,0.14337837837837836
Solvesborg,Sweden,operational,0.01018018018018018
Soudha,Greece,operational,0.0011261261261261261
Sousse,Tunisia,operational,3.4138288288288288
South Louisiana,U.S.A.,operational,0.7054504504504504
Southampton,United Kingdom,operational,0.00021771771771771775
Split,Croatia,operational,0.010900900900900902
St John,Canada,operational,0.16563063063063063
St John's,Canada,operational,0.02216216216216216
St Nazaire,France,operational,0.00554054054054054
Stavanger,Norway,operational,0.0025225225225225228
Steinkjer,Norway,operational,1.860900900900901
Stenungsund,Sweden,operational,0.01716216216216216
Stockton,U.S.A.,operational,4.286156156156156
Stura,Norway,operational,2.765810810810811
Subio Bay,Philippines,operational,0.0008108108108108108
Sunderland,United Kingdom,operational,0.032207207207207204
Superior,U.S.A.,operational,0.014436936936936937
Susaki Ko,Japan,operational,1.1944594594594595
Suva Harbor,Fiji,operational,0.07702702702702703
Swinoujscie,Poland,operational,0.22819819819819817
Sydney,Australia,operational,0.03009009009009009
Sydney,U.S.A.,operational,0.008108108108108109
Szczecin,Poland,operational,0.03438438438438438
Tachibana,Japan,operational,0.39882882882882886
Tacoma,U.S.A.,operational,0.03575825825825826
Tagonoura Ko,Japan,operational,1.2397297297297296
Tai-Chung Kang,Taiwan,operational,0.16076576576576576
Tampa,U.S.A.,operational,1.6258258258258258
Tampico,Mexico,operational,0.0721096096096096
Tan-Shui,Taiwan,operational,0.6118468468468469
Tananger,Norway,operational,2.450765765765766
Tangier-Mediterranean,Morocco,operational,0.05537537537537538
Tangshan (Jingtang),China,operational,0.01720720720720721
Tarabulus,Lebanon,operational,0.006666666666666667
Taranto,Italy,operational,0.19083333333333333
Tarragona,Spain,operational,0.010097597597597598
Teesport,United Kingdom,operational,0.0018468468468468468
Tekirdag,Turkey,operational,0.03843843843843844
Temryuk,Russia,operational,0.1781081081081081
Terneuzen,Netherlands,operational,0.020135135135135134
Texas City,U.S.A.,operational,0.11302552552552553
Thamesport,United Kingdom,operational,0.03666666666666667
Thessaloniki,Greece,operational,0.7236561561561561
Thevenard,Australia,operational,0.011891891891891894
Thunder Bay,Canada,operational,0.000945945945945946
Thyboron,Denmark,operational,3.2031981981981983
Tianjin Xin Gang,China,operational,0.006756756756756757
Tilbury,United Kingdom,operational,0.0015165165165165165
Timaru,New Zealand,operational,0.006666666666666667
Tinian,Northern Mariana Islands,operational,0.47135135135135137
Toamasina,Madagascar,operational,0.1950900900900901
Tokachi,Japan,operational,1.4485135135135134
Tokyo Ko,Japan,operational,0.01009009009009009
Toledo,U.S.A.,operational,0.27072822822822823
Toliara,Madagascar,operational,0.7372072072072072
Tomakomai Ko,Japan,operational,0.07355855855855856
Tonghae,South Korea,operational,0.3678378378378378
Topolorampo,Mexico,operational,0.31515015015015013
Toronto,Canada,operational,0.0008558558558558559
Toros Gubre,Turkey,operational,0.009504504504504505
Torrevieja,Spain,operational,0.541081081081081
Trabzon,Turkey,operational,0.041081081081081085
Trelleborg,Sweden,operational,0.3189639639639639
Trieste,Italy,operational,0.005548048048048048
Trois Rivieres,Canada,operational,0.007740240240240241
Tromso,Norway,operational,0.24945945945945944
Tsingeli,Greece,operational,0.4844219219219219
Tsuruga Ko,Japan,operational,3.6744144144144144
Tuapse,Russia,operational,0.028693693693693696
Tubarao,Brazil,operational,0.00013513513513513514
Tunis,Tunisia,operational,2.0276126126126126
Tuxpan,Mexico,operational,3.0030030030030036e-05
Tynemouth,United Kingdom,operational,0.0033783783783783786
Ulsan,South Korea,operational,0.10612612612612612
Umea Hamn,Sweden,operational,0.003333333333333333
Uno Ko,Japan,operational,0.0034234234234234236
Valencia,Spain,operational,0.17711711711711714
Valletta Harbors,Malta,operational,0.5617567567567567
Vancouver,Canada,operational,0.008190690690690691
Vancouver,U.S.A.,operational,0.6393243243243244
Varberg,Sweden,operational,0.09301801801801801
Varna,Bulgaria,operational,0.0016666666666666668
Vasteras,Sweden,operational,0.0021546546546546545
Ventspils,Latvia,operational,1.2032432432432432
Veracruz,Mexico,operational,4.26198948948949
Victoria,Guinea,operational,6.0197972972972975
Vigo,Spain,operational,8.468911411411412
Vikanes,Norway,operational,0.43423423423423424
Villagarcia De Arosa,Spain,operational,11.425510510510511
Vishakhapatnam,India,operational,0.028648648648648647
Vitoria,Brazil,operational,0.00013513513513513514
Vladivostok,Russia,operational,0.5332432432432432
Vlissingen,Netherlands,operational,0.022207207207207206
Vlores,Albania,operational,0.44806306306306304
Voh,New Caledonia,operational,0.11891891891891893
Volos,Greece,operational,0.03391141141141141
Vostochnyy,Russia,operational,0.5776126126126127
Vyborg,Russia,operational,0.0004654654654654655
Wakamatsu Ko,Japan,operational,0.18247747747747747
Wakayama-Shimotsu Ko,Japan,operational,1.3418018018018019
Wallaroo,Australia,operational,0.004324324324324324
Warri,Nigeria,operational,1.6713363363363365
Waterford,Ireland,operational,0.2712162162162162
Weifang Port,China,operational,0.012972972972972972
Weihai,China,operational,0.06126126126126126
Weipa,Australia,operational,0.0011711711711711714
Wellington,New Zealand,operational,1.0860810810810813
Welshpool,Australia,operational,0.0011711711711711714
Wenzhou,China,operational,0.3163063063063063
Whangerei,New Zealand,operational,0.07193693693693694
Wilhelmshaven,Germany,operational,0.003168168168168168
"Wilmington, DE",U.S.A.,operational,0.5334684684684685
"Wilmington, NC",U.S.A.,operational,1.1602552552552554
Wisbech,United Kingdom,operational,0.00021021021021021022
Wismar,Germany,operational,0.0059609609609609605
Workington,United Kingdom,operational,0.020090090090090093
Xiagong,China,operational,0.3903603603603603
Xiamen,China,operational,2.8008108108108107
Xiuyu,China,operational,0.00036036036036036037
